"sai_name";"sai_emu_nameshort";"fi_date";"fi_lfs_code";"fisa_x_4326";"fisa_y_4326";"length_mm";"weight_g";"age_year";"eye_diam_mean_mm";"pectoral_length_mm";"is_female_(1=female,0=male)";"is_differentiated_(1=differentiated,0_undifferentiated)";"anguillicola_presence(1=present,0=absent)";"anguillicola_intensity";"muscle_lipid_fatmeter_perc";"muscle_lipid_gravimeter_perc";"sum_6_pcb";"teq";"evex_presence_(1=present,0=absent)";"hva_presence_(1=present,0=absent)";"pb";"hg";"cd";"fi_comment";"fi_year"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;940;2122;10;"9.8";41.2;1;1;0;0;20.2;NA;NA;NA;NA;NA;NA;330.4781828;NA;"555_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;760;975;9;"8.9";39;1;1;1;1;23.9;NA;NA;NA;NA;NA;NA;NA;NA;"556_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;520;473;13;"9.2";33.3;1;1;1;3;20.1;21;NA;143.5789241;NA;NA;NA;483.2452165;NA;"557_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;780;1095;10;"10";38.6;1;1;1;2;20.2;NA;NA;NA;NA;NA;NA;NA;NA;"559_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;710;647;16;"10.8";41.2;1;1;1;23;21.3;26;NA;84.28745753;NA;NA;29.46;37.54313558;4.99;"560_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;840;1286;15;"9.1";38.5;1;1;0;0;23.1;NA;NA;NA;NA;NA;NA;NA;NA;"561_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;770;1055;10;"9.65";38.8;1;1;1;4;21;NA;NA;NA;NA;NA;NA;NA;NA;"563_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;780;1133;11;"8.15";34.8;1;1;0;0;21.5;NA;NA;NA;NA;NA;NA;NA;NA;"564_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;780;1348;9;"9.6";37.1;1;1;0;0;23.3;NA;NA;NA;NA;NA;NA;NA;NA;"565_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;850;1153;14;"9.75";41.4;1;1;1;1;21.9;NA;NA;NA;NA;NA;NA;333.4574828;NA;"566_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;840;1231;10;"9.75";37.1;1;1;0;0;23.3;NA;NA;NA;NA;NA;NA;NA;NA;"567_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;830;1231;7;"8.1";34;1;1;1;2;22.7;NA;NA;NA;NA;NA;NA;NA;NA;"569_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;860;1188;8;"9.15";39.1;1;1;1;2;20.8;NA;NA;NA;NA;NA;NA;NA;NA;"570_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;800;1072;9;"9.3";42;1;1;0;0;24.6;NA;NA;NA;NA;NA;NA;NA;NA;"573_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;820;1044;10;"9.6";35.3;1;1;0;0;23.7;NA;NA;NA;NA;NA;NA;NA;NA;"574_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;820;1317;11;"10.1";38.1;1;1;0;0;20.9;NA;NA;NA;NA;NA;NA;NA;NA;"575_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;830;1085;9;"9.2";37.6;1;1;1;9;24.8;NA;NA;NA;NA;NA;NA;80.57311063;NA;"576_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;880;1403;12;"10.55";38.3;1;1;1;3;22.3;NA;NA;NA;NA;NA;NA;NA;NA;"578_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;840;1207;10;"10.2";39.5;1;1;1;2;22.9;NA;NA;NA;NA;NA;NA;NA;NA;"580_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;850.75;1260.328;11;"10.55";47.2;1;1;0;0;25.4;NA;NA;NA;NA;NA;NA;NA;NA;"581_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;758.5;960.152;10;"9.3";39;1;1;1;8;26.1;NA;NA;NA;NA;NA;NA;NA;NA;"585_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;697;699.04;17;"10.1";33.3;1;1;1;9;23.1;24;NA;104.8684163;NA;NA;47.85;652.2628943;2.41;"587_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;697;532.504;15;"9.15";33.6;1;1;1;9;23;21;NA;65.24977087;NA;NA;47.36;205.1808854;7.03;"589_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;789.25;754.552;13;"9.55";38.6;1;1;0;0;23.3;22;NA;214.5368024;NA;NA;13.93;305.3121703;1.94;"592_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;758.5;1067.064;12;"10.35";37.2;1;1;1;7;24.1;NA;NA;NA;NA;NA;NA;NA;NA;"593_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;697;558.204;15;"9";33.5;1;1;1;4;30.9;28;NA;28.45221296;NA;NA;60.35;256.8887509;4.32;"594_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;820;1299.392;9;"9.9";37.5;1;1;0;0;24.4;NA;NA;NA;NA;NA;NA;NA;NA;"595_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;850.75;1199.676;11;"9.8";37.5;1;1;1;14;31.7;NA;NA;NA;NA;NA;NA;NA;NA;"596_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;830;1329;10;"9.7";43.8;1;1;1;11;19.5;NA;NA;NA;NA;NA;NA;NA;NA;"658_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;810;1148;10;"10.6";41.6;1;1;1;10;19.2;NA;NA;NA;NA;NA;NA;NA;NA;"660_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;810;1214;16;"11.6";43.9;1;1;1;3;20.1;NA;NA;NA;NA;NA;NA;NA;NA;"661_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;550;189;11;"8";25.5;1;1;1;1;33.3;NA;NA;NA;NA;NA;NA;NA;NA;"662_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;570;289;11;"8";28.9;1;1;1;14;22;NA;NA;NA;NA;NA;NA;NA;NA;"663_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;710;765;12;"9.3";36;1;1;1;6;28.3;NA;NA;NA;NA;NA;NA;NA;NA;"664_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;670;759;10;"9.25";34.8;1;1;1;2;21.5;NA;NA;NA;NA;NA;NA;NA;NA;"665_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;700;725;8;"9.5";32.6;1;1;1;7;18.8;NA;NA;NA;NA;NA;NA;NA;NA;"666_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;830;1092;10;"10.2";39.6;1;1;1;2;22.7;NA;NA;NA;NA;NA;50.16;214.6315554;9.8;"667_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;830;1295;12;"10.1";38.5;1;1;1;3;19.5;NA;NA;NA;NA;NA;NA;NA;NA;"668_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;870;1429;11;"10.1";40;1;1;1;1;19.8;NA;NA;NA;NA;NA;NA;NA;NA;"669_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;830;1076;9;"10.45";39.5;1;1;0;0;19.7;NA;NA;NA;NA;NA;NA;NA;NA;"670_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;780;1014;8;"8.8";37;1;1;1;2;21.6;NA;NA;NA;NA;NA;NA;NA;NA;"671_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;780;983;9;"10.2";34;1;1;0;0;24.3;NA;NA;NA;NA;NA;NA;NA;NA;"672_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;620;429;11;"9";33;1;1;1;4;21.3;NA;NA;NA;NA;NA;NA;NA;NA;"673_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;750;1013;11;"9.3";37.4;1;1;1;1;20.4;NA;NA;NA;NA;NA;NA;NA;NA;"674_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;490;196;9;"8.35";21.2;0;1;0;0;23.5;NA;NA;NA;NA;NA;NA;NA;NA;"675_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;790;925;9;"9.3";40.8;1;1;1;1;20.6;NA;NA;NA;NA;NA;NA;NA;NA;"711_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;810;1102;10;"10.75";41.6;1;1;1;5;18.2;NA;NA;NA;NA;NA;NA;NA;NA;"712_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;820;1279;11;"10.4";39.9;1;1;1;1;21;NA;NA;NA;NA;NA;NA;NA;NA;"713_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;770;886;15;"9.65";36.7;1;1;1;3;22.6;NA;NA;NA;NA;NA;NA;NA;NA;"714_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;650;566;7;"9.3";35.9;1;1;1;5;23.1;NA;NA;NA;NA;NA;NA;NA;NA;"716_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;420;133;15;"8.8";24.6;0;1;0;0;20.8;NA;NA;NA;NA;NA;NA;NA;NA;"717_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;580;441;8;"8.2";29.3;1;1;1;5;19.5;NA;NA;NA;NA;NA;NA;NA;NA;"718_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;920;1667;15;"10.05";37.9;1;1;1;4;21.3;NA;NA;NA;NA;NA;NA;NA;NA;"720_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;780;1008;10;"10.2";41;1;1;1;1;21.8;NA;NA;NA;NA;NA;NA;NA;NA;"722_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;850;1353;10;"10.5";43.1;1;1;1;10;22.8;NA;NA;NA;NA;NA;NA;NA;NA;"723_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;800;1037;11;"9.4";38.1;1;1;1;15;20.9;NA;NA;NA;NA;NA;NA;420.6263752;NA;"724_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;700;779;9;"9.1";33.6;1;1;1;2;23.3;NA;NA;NA;NA;NA;NA;393.2493902;NA;"725_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;610;468;15;"9.05";31.4;1;1;1;5;21.3;NA;NA;NA;NA;NA;NA;NA;NA;"726_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;750;920;8;"9.65";36.5;1;1;1;2;21.2;NA;NA;NA;NA;NA;NA;170.3902571;NA;"728_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;790;983;9;"10.15";38.7;1;1;1;1;21.5;NA;NA;NA;NA;NA;NA;NA;NA;"729_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;660;540;8;"8.75";33.2;1;1;1;1;21.5;NA;NA;NA;NA;NA;NA;NA;NA;"730_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;800;1045;12;"9.4";43.3;1;1;1;1;22;NA;NA;NA;NA;NA;NA;NA;NA;"731_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;770;1157;10;"10.25";38.8;1;1;1;4;22.1;NA;NA;NA;NA;NA;NA;NA;NA;"732_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;850;1216;11;"10.5";38.6;1;1;1;7;22.4;NA;NA;NA;NA;NA;NA;NA;NA;"733_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;800;994;11;"10";40.9;1;1;1;3;20.8;NA;NA;NA;NA;NA;NA;NA;NA;"734_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;760;864;12;"10.2";40.3;1;1;1;3;22.1;NA;NA;NA;NA;NA;NA;NA;NA;"735_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
"DE_Rhei_Rhein_DCF_F_S";"DE_Rhei";2011-10-15;"S";NA;NA;810;1122;8;"10.15";43.4;1;1;1;4;27.1;NA;NA;NA;NA;NA;NA;NA;NA;"737_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2011"
